0.030000,0.350000
0.037000,0.336000
0.044000,0.322000
0.051000,0.308000
0.058000,0.294000
0.065000,0.280000
0.072000,0.266000
0.079000,0.252000
0.086000,0.238000
0.093000,0.224000
0.100000,0.210000
0.107000,0.196000
0.113051,0.183644
0.117875,0.173595
0.121671,0.165454
0.124623,0.158865
0.126891,0.153523
0.128609,0.149175
0.129887,0.145619
0.130812,0.142695
0.131457,0.140273
0.131878,0.138253
0.132122,0.136555
0.132224,0.135116
0.132215,0.133887
0.132117,0.132827
0.131950,0.131905
0.131729,0.131097
0.131467,0.130381
0.131172,0.129742
0.130853,0.129167
0.130517,0.128645
0.130168,0.128168
0.129810,0.127729
0.129448,0.127321
0.129084,0.126941
0.128719,0.126585
0.128357,0.126248
0.127997,0.125930
0.127641,0.125627
0.127290,0.125338
0.126944,0.125061
0.126604,0.124794
0.126271,0.124538
0.125944,0.124290
0.125624,0.124051
0.125311,0.123819
0.125004,0.123594
0.124704,0.123375
0.124411,0.123163
0.124124,0.122955
0.123844,0.122754
0.123571,0.122557
0.123304,0.122365
0.123043,0.122177
0.122788,0.121994
0.122539,0.121815
0.122295,0.121639
0.122058,0.121468
0.121825,0.121301
0.121598,0.121137
0.121377,0.120976
0.121160,0.120819
0.120948,0.120665
0.120742,0.120514
0.120539,0.120367
0.120342,0.120222
0.120148,0.120081
0.119959,0.119942
0.119774,0.119806
0.119594,0.119673
0.119417,0.119543
0.119244,0.119415
0.119075,0.119290
0.118909,0.119167
0.118747,0.119047
0.118589,0.118929
0.118433,0.118813
0.118282,0.118700
0.118133,0.118589
0.117988,0.118480
0.117845,0.118374
0.117706,0.118269
0.117569,0.118167
0.117436,0.118066
0.117305,0.117968
0.117177,0.117872
0.117051,0.117777
0.116928,0.117684
0.116808,0.117594
0.116690,0.117505
0.116575,0.117417
0.116462,0.117332
0.116351,0.117248
0.116243,0.117166
0.116136,0.117085
0.116032,0.117007
0.115930,0.116929
0.115830,0.116853
0.115732,0.116779
