0.000000,-0.931676
0.000000,-0.859839
0.000000,-0.830192
0.000000,-0.793588
0.000000,-0.757164
0.000000,-0.719604
0.000000,-0.681003
0.000000,-0.641384
0.000000,-0.600711
0.000000,-0.559077
0.000000,-0.516598
0.000000,-0.473419
0.000000,-0.429767
0.000000,-0.387678
0.000000,-0.347654
0.000000,-0.310131
0.000000,-0.275431
0.000000,-0.243745
0.000000,-0.215142
0.000000,-0.189577
0.000000,-0.166922
0.000000,-0.146987
0.000000,-0.129545
0.000000,-0.114353
0.000000,-0.101166
0.000000,-0.089751
0.000000,-0.079887
0.000000,-0.071377
0.000000,-0.064040
0.000000,-0.057719
0.000000,-0.052275
0.000000,-0.047586
0.000000,-0.043548
0.000000,-0.040070
0.000000,-0.037073
0.000000,-0.034489
0.000000,-0.032262
0.000000,-0.030341
0.000000,-0.028683
0.000000,-0.027251
0.000000,-0.026015
0.000000,-0.024946
0.000000,-0.024022
0.000000,-0.023223
0.000000,-0.022531
0.000000,-0.021932
0.000000,-0.021413
0.000000,-0.020963
0.000000,-0.020573
0.000000,-0.020234
0.000000,-0.019941
0.000000,-0.019685
0.000000,-0.019464
0.000000,-0.019271
0.000000,-0.019104
0.000000,-0.018958
0.000000,-0.018832
0.000000,-0.018721
0.000000,-0.018625
0.000000,-0.018541
0.000000,-0.018468
0.000000,-0.018405
0.000000,-0.018349
0.000000,-0.018301
0.000000,-0.018259
0.000000,-0.018222
0.000000,-0.018190
0.000000,-0.018162
0.000000,-0.018137
0.000000,-0.018115
0.000000,-0.018097
0.000000,-0.018080
0.000000,-0.018066
0.000000,-0.018053
0.000000,-0.018042
0.000000,-0.018032
0.000000,-0.018024
0.000000,-0.018016
0.000000,-0.018010
0.000000,-0.018004
0.000000,-0.017999
0.000000,-0.017995
0.000000,-0.017991
0.000000,-0.017988
0.000000,-0.017985
0.000000,-0.017982
0.000000,-0.017980
0.000000,-0.017978
0.000000,-0.017976
0.000000,-0.017974
0.000000,-0.017973
0.000000,-0.017972
0.000000,-0.017971
0.000000,-0.017970
0.000000,-0.017969
0.000000,-0.017968
0.000000,-0.017967
0.000000,-0.017967
0.000000,-0.017966
0.000000,-0.017966
